
2;PRF;PRS;SBJV;SG;V	ckb
2;PRF;PST;SBJV;SG;V	ckb
2;PROG;NEG;PASS;PRS;SBJV;SG;V	ckb
2;PROG;NEG;PASS;PST;SG;V	ckb
2;PROG;NEG;PL;PST;V	ckb
2;PROG;NEG;PRS;SBJV;SG;V	ckb
2;PROG;NEG;PST;SG;V	ckb
2;PROG;PASS;PRS;SBJV;SG;V	ckb
2;PROG;PASS;PST;SG;V	ckb
2;PROG;PL;PST;V	ckb
2;PROG;PRS;SBJV;SG;V	ckb
2;PROG;PST;SG;V	ckb
3;COND;NEG;PRF;PST;SG;V	kmr
3;COND;NEG;PST;SG;V	kmr
3;COND;POS;PRF;PST;SG;V	kmr
3;COND;POS;PST;SG;V	kmr
3;IMP;NEG;PRS;SBJV;SG;V	kmr
3;IMP;POS;PRS;SBJV;SG;V	kmr
3;IND;NEG;PFV;PST;SG;V	ckb, kmr
3;IND;NEG;PL;PRF;PRS;V	ckb
3;IND;NEG;PL;PRF;PST;V	ckb
3;IND;NEG;PRF;PRS;SG;V	ckb, kmr
3;IND;NEG;PRF;PST;SG;V	ckb, kmr
3;IND;NEG;PRS;SG;V;IPFV	kmr
3;IND;NEG;PST;SG;V;PROG	kmr
3;IND;PFV;POS;PST;SG;V	kmr
3;IND;PFV;POS;PST;SG;V;V.PTCP	kmr
3;IND;PFV;PST;SG;V	ckb
3;IND;PL;PRF;PRS;V	ckb
3;IND;PL;PRF;PST;V	ckb
3;IND;POS;PRF;PST;SG;V	kmr
3;IND;POS;PRS;SG;V;IPFV	kmr
3;IND;POS;PST;SG;V;PROG	kmr
3;IND;PRF;PRS;SG;V	ckb
3;IND;PRF;PST;SG;V	ckb
3;IND;PROG;NEG;PASS;PRS;SG;V	ckb
3;IND;PROG;NEG;PRS;SG;V	ckb
3;IND;PROG;PASS;PRS;SG;V	ckb
3;IND;PROG;PRS;SG;V	ckb
3;NEG;PASS;PFV;PST;SBJV;SG;V	ckb
3;NEG;PASS;PFV;PST;SG;V	ckb
3;NEG;PASS;PRF;PRS;SG;V	ckb
3;NEG;PASS;PRF;PST;SG;V	ckb
3;NEG;PFV;PL;PST;SBJV;V	ckb
3;NEG;PFV;PL;PST;V	ckb
